region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight,C6_scaled_loading,C6_raw_weight
MYS_08_03,1,101.25,4.75,3,8,True,281.2942660827849,4.938888400125845,169.6584087131216,3.1904625912319036,676.2550891551466,7.947699614973204,887.854201480795,13.140455844648502,794.3523035343816,8.862655106174554,65.67847038067926,0.887429042527469
MYS_08_04,1,101.75,4.75,4,8,True,758.6708326460995,13.320536628951043,193.35534435583864,3.63608852435473,693.0055535918951,8.144559737565237,727.7950453026821,10.771541814864877,544.7364586928326,6.07767024237567,126.40811174206476,1.7079908974854185
MYS_08_05,1,102.25,4.75,5,8,True,1478.394240391756,25.957244939130174,236.1160460127574,4.440212646737095,574.186612597686,6.748138081395564,526.9885740255173,7.799557715745492,296.32971407992096,3.3061754109812127,222.2453715415069,3.002917030955393
MYS_08_06,1,102.75,4.75,6,8,True,1903.6889740764582,33.424454477670196,266.99771633098175,5.020949049090438,429.8542849434164,5.051869907858974,370.96988922713996,5.490443634724211,189.7700306162705,2.1172801077770096,240.80815862404856,3.253732195678644
MYS_08_07,1,103.25,4.75,7,8,True,1965.0853422167693,34.50243525076138,280.6489708421415,5.2776638041774495,275.9647756572073,3.2432807921298603,280.7982275507377,4.155881342040193,246.03018304120974,2.744979335115456,174.5276198012334,2.3581681734836546
MYS_08_08,1,103.75,4.75,8,8,True,2006.51413664224,35.22983078238213,297.90221346337563,5.602114714556865,175.81124861270365,2.0662247357765544,213.15232316065482,3.1547056780329026,278.1348861895739,3.103174194026383,130.94492439010193,1.769291035583009
MYS_08_29,1,114.25,4.75,29,8,True,429.7673640995242,7.545738769801755,829.8212865478578,15.604966427662292,1199.2638760135796,14.09436941547024,641.6361414015122,9.496369302927256,185.31476702913582,2.0675723592072797,242.61671845330156,3.2781689480622647
MYS_08_30,1,114.75,4.75,30,8,True,392.39344513764195,6.889537641358703,693.2145506684572,13.036047599297634,1179.4217036708599,13.861173942316046,636.5145599137868,9.420568664396763,249.03927366641412,2.778552010961867,259.15810397074625,3.501671502654978
MYS_08_31,1,115.25,4.75,31,8,True,320.96429575033056,5.6354040173337285,420.3898455580801,7.905520782378286,1152.1714295964427,13.540914625613926,637.2866167961403,9.431995292051623,354.4826845183668,3.954992967249812,299.2901866369195,4.043924930432007
MYS_08_32,1,115.75,4.75,32,8,True,276.28776972477664,4.850985695487841,236.82372685673053,4.45352073606997,1123.0036740131616,13.198120074361842,612.1960481532072,9.060648838073373,412.4581254763608,4.601829812252865,364.0975903685401,4.919584365082324
MYS_08_33,1,116.25,4.75,33,8,True,249.284148149476,4.376863434778872,92.53189241142162,1.7400819887078387,1101.4834650653038,12.945203447024205,574.156597849004,8.497655819350921,402.5102579132379,4.490840621610903,476.4090701630443,6.437105531473551
MYS_08_34,1,116.75,4.75,34,8,True,242.2531145396373,4.253414454392234,40.16046860250263,0.7552261847468235,1050.500441043112,12.346024576669882,574.3486098597964,8.500497643318473,391.20230581421976,4.364676854017066,622.1611310710564,8.406466436322699
MYS_08_35,1,117.25,4.75,35,8,True,259.19803759890107,4.550928815789821,99.07239048263511,1.8630774510754944,963.2794706272266,11.320958615454044,620.7480788922683,9.187220951063637,379.0308261087731,4.228878636675448,809.4020033439306,10.936412506016875
MYS_08_36,1,117.75,4.75,36,8,True,284.19548598608503,4.9898272319981105,103.08397144274868,1.9385160873448124,789.127383153247,9.274233199615903,572.9183857202736,8.4793299818691,368.00392120881037,4.105850536193927,840.1186825948943,11.351447647659347
MYS_08_37,1,118.25,4.75,37,8,True,315.4181951046384,5.538027087023752,69.60183419297461,1.308877349246507,568.2618593139689,6.6785073161016015,466.3878458359678,6.902652354932662,358.8167475445198,4.0033484710210105,761.9838581201353,10.295711847635527
MYS_08_38,1,118.75,4.75,38,8,True,347.39430336479774,6.099454919757432,46.22491335840308,0.8692693629014023,445.31612862671363,5.233585492790157,407.0536725712074,6.0244923118040345,329.40735618232384,3.6752254311985793,688.5281899589409,9.30319949333319
MYS_09_01,1,100.25,5.25,1,9,True,0.0021095352724459656,3.7038647932032334e-05,149.33961499331676,2.808363338069562,734.557635386985,8.632901296512687,1073.3045085889462,15.885165018594867,765.9777522057975,8.546077863182015,20.539671305560987,0.2775262690326742
MYS_09_02,1,100.75,5.25,2,9,True,124.79744343376122,2.1911596504386965,138.8019146769165,2.610199634236076,764.6081821343599,8.986070866167568,1006.4150511374097,14.895184951317546,704.9200009449492,7.86485142426344,41.81187776594211,0.5649503473062131
MYS_09_03,1,101.25,5.25,3,9,True,349.2548907442486,6.13212260813145,116.92332478216707,2.198768081048911,840.0357274914297,9.872534395694109,885.2275975144123,13.10158147385196,568.9582909082872,6.347915250805875,78.92544181413966,1.0664183994270278
MYS_09_04,1,101.75,5.25,4,9,True,858.7299538250323,15.077347529504488,110.32927837124429,2.074765630722563,754.4626743395095,8.866835610584387,723.4366058935192,10.707035862747784,419.7645931214725,4.683348683029634,142.01014146135716,1.91880114040103
MYS_09_05,1,102.25,5.25,5,9,True,1547.8128234012513,27.176077584221733,121.74168655566085,2.2893784027297412,518.0731930111222,6.088664148563321,550.4845603991123,8.147303968400204,293.858588516579,3.2786048563362447,213.59785060661315,2.886074157194641
MYS_09_06,1,102.75,5.25,6,9,True,1945.5071739929963,34.15868708524546,142.85662761307825,2.6864493765219564,313.2392638027141,3.681349857831786,416.47105066025375,6.163871773820524,265.65001921086554,2.963879488658955,212.42883189627662,2.8702787047610254
MYS_09_07,1,103.25,5.25,7,9,True,1978.5998425244084,34.73971918026477,160.09308054421425,3.01058455319514,198.95926332440618,2.3382721784677916,360.22316285508634,5.331389498210622,327.5878083718998,3.6549245840540165,152.0522185833444,2.054486865627263
MYS_09_31,1,115.25,5.25,31,9,True,316.5399238076302,5.557722095231505,312.48560596804566,5.87635852358655,1240.9927718505073,14.584788984498163,755.1413708880721,11.17627401444097,248.61883942738046,2.7738611909833724,338.64199020898917,4.5756354462719715
MYS_09_32,1,115.75,5.25,32,9,True,297.1367359754031,5.217046187952803,222.83566533646112,4.190472253281634,1211.5619365950015,14.23890258485458,729.1819164572609,10.792067841704153,270.7704736167877,3.0210088268438673,389.3605288772261,5.260930093785357
MYS_09_33,1,116.25,5.25,33,9,True,270.78848824376905,4.754430803367922,96.09460528136921,1.8070795647259446,1134.7796107211764,13.336516973906306,625.8666201784453,9.262976593879586,251.30852795909897,2.803870270951531,522.7163865389226,7.062796982496611
MYS_09_34,1,116.75,5.25,34,9,True,261.8717711072722,4.597873503263955,79.69774859968572,1.4987331747444144,1037.5295395441847,12.193583832781846,592.0790003674822,8.762911689663063,241.38515445977126,2.693154362628509,746.645006546573,10.088457593897582
MYS_09_35,1,117.25,5.25,35,9,True,274.37232417019135,4.817354822159517,199.59263127194419,3.7533820362269528,915.2522264922662,10.756517599274014,643.1714106724435,9.51909165760066,245.57182774872084,2.73986542677108,1079.5757648995802,14.58692447963168
MYS_09_36,1,117.75,5.25,36,9,True,311.51835758926694,5.469554798074302,208.29704737641148,3.917070439121136,712.2714505062434,8.370982523794577,606.3508742462424,8.974138857605116,277.39658868732533,3.0949369470277084,1119.8501100263422,15.131100117814283
MYS_09_37,1,118.25,5.25,37,9,True,369.95753181558456,6.495613962800935,125.03658190933028,2.351339613185755,443.49862077405857,5.212225200361447,498.6886174298865,7.380711547725867,332.05560781475765,3.704772196214801,918.5001837696492,12.410516473961374
MYS_09_38,1,118.75,5.25,38,9,True,397.0092880367651,6.970581358561859,61.72725222872392,1.1607941544959708,361.11961987725607,4.24406456954483,423.2026071292116,6.263500429514859,302.5395446001571,3.375459009610908,713.2405636364424,9.637106144692378
MYS_09_39,1,119.25,5.25,39,9,True,382.21147964270034,6.710765453877821,17.622681291943742,0.33139828344270184,470.8190841353308,5.53330941786958,371.58373887271483,5.499528757202064,199.82216937511689,2.229432660873004,521.7266194502104,7.049423527622127
MYS_10_01,1,100.25,5.75,1,10,True,0.0009367737459844702,1.6447619256567144e-05,111.97153346438242,2.1056485883057436,931.7833567136367,10.950799992711671,1048.9700965563302,15.525009864418925,514.9450413110119,5.745284906291928,1.680002449763199,0.022699721184062983
MYS_10_02,1,100.75,5.75,2,10,True,171.93487307061613,3.018785850173234,90.33342082950116,1.6987392613228143,911.4728474192824,10.712100381444692,974.7377512078175,14.426353289195264,487.92029215541766,5.4437675190681025,29.676601132389802,0.4009818982649991
MYS_10_03,1,101.25,5.75,3,10,True,432.2840624854153,7.589926277203825,67.01110494586105,1.2601581327359792,923.1377268986456,10.849192078991347,860.3538570618264,12.733444129270703,410.7029319234138,4.582246970942861,82.03972520472007,1.1084977217900982
MYS_10_04,1,101.75,5.75,4,10,True,957.8393563259017,16.81748352719628,46.02865395983335,0.8655786630176543,763.5237585735227,8.973326159539628,702.5860005205622,10.398441885515297,331.2009211478323,3.6952363855686907,138.94693374497308,1.8774119382004082
MYS_10_05,1,102.25,5.75,5,10,True,1572.4805970606583,27.60918766101057,25.438740144315894,0.47838093858198505,452.91406326708653,5.322880350875919,554.4361914906731,8.205789059518082,292.1968248777596,3.260064420394523,163.81661976204467,2.2134441497024135
MYS_10_06,1,102.75,5.75,6,10,True,1942.5770084518974,34.10724003371856,58.30699537085946,1.0964754941938306,247.51206075949753,2.908889768884502,449.10587020269224,6.646874956640695,305.8875238229114,3.4128126938916576,177.98401504143064,2.4048700150586226
MYS_10_31,1,115.25,5.75,31,10,True,317.09097492275123,5.567397301193743,265.49813346689075,4.992749073229385,1282.9872024985907,15.078329255980277,822.8542930576564,12.178441557712759,148.98121832450562,1.6621959166391929,351.2590089899021,4.746113059885677
MYS_10_32,1,115.75,5.75,32,10,True,303.3169211796127,5.325556202894655,240.60507144525613,4.524629728225188,1212.8968520982094,14.254591202361507,752.0340350113537,11.130284695682994,135.3947773909763,1.510610858499973,404.74145704890844,5.468752874697671
MYS_10_33,1,116.25,5.75,33,10,True,280.7365903039229,4.929096880115118,205.5718530337478,3.8658225777857913,1079.162722284033,12.682878531983272,621.388217121215,9.196695150901759,113.32762965568757,1.2644058450762283,520.7662696879163,7.036447551398801
MYS_10_34,1,116.75,5.75,34,10,True,282.90563338627373,4.967180350027166,238.83334903866398,4.491312110176337,923.6099489423308,10.854741876715558,542.3875160650163,8.027465763696217,129.6544619943628,1.446565679384247,790.0623456328458,10.675100483585767
MYS_10_35,1,117.25,5.75,35,10,True,324.00748934564143,5.688835584768505,387.89810607060326,7.294506685610856,776.2626690982096,9.123040425496159,560.0408726852395,8.288739689968102,135.98825011736662,1.5172322833583334,1190.3321505692857,16.083433651038685
MYS_10_36,1,117.75,5.75,36,10,True,366.33208760849794,6.431959397107037,384.8559805476432,7.237298865777726,599.8134222068902,7.049317603931234,541.3436727820791,8.012016631907134,186.81479562362037,2.0843083037285774,1262.990957110242,17.065179034968907
MYS_10_37,1,118.25,5.75,37,10,True,405.26025446236287,7.115449588322432,216.02026522438112,4.062307199354736,394.6369170530478,4.637977183484313,504.45428390669616,7.466044799094308,291.8379379826418,3.2560602892811588,1039.9026073267762,14.050871918802981
MYS_10_38,1,118.75,5.75,38,10,True,423.6849170795664,7.438944815379632,87.29639417020842,1.6416273267093542,312.83123035240186,3.6765544376598,449.77326553370324,6.65675256814881,303.4930655009873,3.3860975220731824,771.2761474658371,10.421266651045963
MYS_11_00,1,99.75,6.25,0,11,True,8.245516910222499e-12,1.4477254864823454e-13,84.40643502013067,1.5872810279997973,1344.8460115444914,15.805325977662639,997.5473378590141,14.763940660775907,3.2933402425132012,0.0367440726070941,27.467526158704846,0.37113349775557847
MYS_11_01,1,100.25,6.25,1,11,True,85.60288387644856,1.5029922084166711,54.46115074122444,1.0241535649973341,1067.076246278408,12.540832013980285,949.6236003635314,14.054657812961915,314.2337397945525,3.5059321237330274,0.18449191386146457,0.0024928029158289076
MYS_11_02,1,100.75,6.25,2,11,True,279.3192425438554,4.904211472713739,31.75020988451637,0.5970694742964213,951.7470058928117,11.185423124484345,883.9510183641606,13.082687795218574,370.47287074925487,4.133396812769382,20.0909330368195,0.27146304359720735
MYS_11_03,1,101.25,6.25,3,11,True,475.17674055269606,8.343024280610976,8.833018671446824,0.16610680161781122,915.6023882854084,10.760632881795601,814.714281641506,12.05796742985431,331.49984535966183,3.6985715080081207,51.294541559525406,0.6930774367797377
MYS_11_04,1,101.75,6.25,4,11,True,1187.5644426391675,20.85093426122791,1.0662174278661371e-05,2.0050446326409033e-07,621.5438981145967,7.304705397346036,622.413573076225,9.211870665788533,275.8898690932387,3.0781263504640806,92.36901934163075,1.2480642426419566
MYS_11_05,1,102.25,6.25,5,11,True,1527.112569659444,26.812628145636356,0.0001384143568116207,2.602911525850863e-06,418.5064807849551,4.918504643497461,543.9216472285754,8.050171274106626,287.23643911525477,3.204720981455586,88.63566917770288,1.1976202639349116
MYS_11_32,1,115.75,6.25,32,11,True,286.1820467254424,5.024706726444933,350.1987543062682,6.5855623283571925,1049.5493038899547,12.334846320850204,630.5222820219136,9.331881509551186,5.712355456459405,0.06373322772429371,416.723895728565,5.630656220238432
MYS_11_33,1,116.25,6.25,33,11,True,275.6029306221661,4.838961476342043,413.42417761808866,7.774529909871256,906.9484623116377,10.658927467325936,536.715824932181,7.94352337003383,38.02401912667356,0.42423716249185195,496.4502600366322,6.707896459422159
MYS_11_34,1,116.75,6.25,34,11,True,307.7394227816821,5.40320528606356,543.1769169157344,10.214557869457956,684.3197560011263,8.042479751366344,408.1494680952842,6.0407103492643275,66.49276957174972,0.7418653929078072,730.2817788142463,9.86736225725239
MYS_11_35,1,117.25,6.25,35,11,True,416.92949275519635,7.320334908046006,680.9016252275305,12.804500408056851,525.9693280989752,6.181463612558348,346.70361675317946,5.131296962414202,56.95994382666885,0.635506858552205,1099.7459063956821,14.859457765680844
MYS_11_36,1,117.75,6.25,36,11,True,454.2931836361467,7.976356454619248,667.3712159448519,12.550058173287121,454.9026928013348,5.346251753823015,350.19978559257356,5.183041102592704,85.68452562810768,0.955989420813991,1239.459102080148,16.747223219962674
MYS_11_37,1,118.25,6.25,37,11,True,447.9674930190966,7.86529169511882,584.5049008458265,10.991739429158592,440.9441677267361,5.182203946804545,380.1822897515541,5.6267893794561505,125.02407949318382,1.3949041144400482,1218.8909964217694,16.46931275394201
MYS_12_01,1,100.25,6.75,1,12,True,116.80993551302815,2.050917153622171,34.005249330727004,0.6394759724444314,1131.3652747026667,13.296389930879393,912.0290339128697,13.49824918233349,220.84497178181195,2.4639858260955307,0.37128736534505885,0.005016730584938213
MYS_12_02,1,100.75,6.75,2,12,True,324.5275536912035,5.697966733438487,0.06695601798274986,0.0012591222106357785,990.1534087802605,11.63679503774037,829.3681982542618,12.274848922198347,288.4014038304278,3.217718590243907,6.591341001042391,0.08906034808094146
MYS_12_33,1,116.25,6.75,33,12,True,356.78848758069324,6.2643954572900284,620.8474472155916,11.675168771342909,546.800899011658,6.426287009494044,333.44410281920796,4.93505296528015,43.805439265198984,0.48874095065191864,557.5889193801376,7.5339848504602775
MYS_12_34,1,116.75,6.75,34,12,True,407.3421640908946,7.152003192694302,677.554179143214,12.74155096989351,486.8238435607266,5.721405629436535,289.70035505896686,4.287634971465178,28.581017125527705,0.3188807991620016,690.0608070568597,9.323907785044069
MYS_12_35,1,117.25,6.75,35,12,True,496.32223211404954,8.714291084025279,779.950800325877,14.66714128887523,384.8313382336485,4.522736949056074,221.15595403989994,3.273161341125083,7.580026109446187,0.08457098544929442,944.9976018172455,12.768542143425591
MYS_12_36,1,117.75,6.75,36,12,True,536.4586554272663,9.418995514316965,874.9408702861588,16.453449831113378,325.0126873043038,3.819717220874334,185.82199831794242,2.7502102932990264,0.16469376377037392,0.0018375021006928245,1169.848217684249,15.806660503887064
MYS_13_34,1,116.75,7.25,34,13,True,574.4467602622817,10.085980351673037,624.781215779123,11.749144128884621,348.2550071051534,4.092872985754526,193.46703219570296,2.8633586344726165,12.710676746045865,0.14181408383289437,643.2259429491986,8.691088257258714
MYS_13_35,1,117.25,7.25,35,13,True,612.0445563210782,10.74611225343899,648.284689614442,12.191131971422857,305.28836756671,3.587906812497329,160.74496123958963,2.379064109732945,1.2056179646989907e-06,1.3451180494339451e-08,688.3419734272021,9.300683387865053
