region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,K3_C1_loading,K3_C1_relative_loading,K3_C2_loading,K3_C2_relative_loading,K3_C3_loading,K3_C3_relative_loading
MYS_11_01,1,100.25,6.25,1,11,True,79.41318960456684,0.051632074533658256,2324.618008657771,0.8457126238477379,73.67004170651579,0.03844754514693261
MYS_11_02,1,100.75,6.25,2,11,True,94.45013951067797,0.0614086484526407,2201.0715994710235,0.8007655583551929,247.9428218229067,0.12939849924166583
MYS_11_03,1,101.25,6.25,3,11,True,82.95778554690436,0.05393666452428557,2095.6035521940107,0.7623955299623383,422.30733884438365,0.22039732976918275
MYS_11_04,1,101.75,6.25,4,11,True,32.25545477738181,0.02097152945846476,1661.6852038587099,0.6045329376828387,1106.7893650638532,0.5776206052788717
MYS_11_05,1,102.25,6.25,5,11,True,1.1871670922065636,0.0007718604440135808,1421.0824447026525,0.5169999365647909,1444.9554522795677,0.7541055862048129
MYS_11_32,1,115.75,6.25,32,11,True,444.8324945430227,0.28921674884996273,2065.6962335443222,0.751515033969759,221.00546414462318,0.11534020293173884
MYS_11_33,1,116.25,6.25,33,11,True,556.2692053584109,0.361669556592053,1896.8174510473982,0.6900757275005853,206.1761201754695,0.10760093933766107
MYS_11_34,1,116.75,6.25,34,11,True,809.8693410010884,0.5265527601310225,1698.8316303113418,0.6180470727643101,221.7259212414119,0.11571620118168639
MYS_11_35,1,117.25,6.25,35,11,True,1138.084623048972,0.7399484943933754,1679.3199844455846,0.6109485967311467,296.7508742578983,0.15487085891541122
MYS_11_36,1,117.75,6.25,36,11,True,1238.1057153057538,0.8049792092665013,1686.957220101142,0.6137270775745152,313.2154594488251,0.16346353604427033
MYS_11_37,1,118.25,6.25,37,11,True,1192.4737624032261,0.7753106818454065,1692.526576223331,0.6157532490838542,299.91862629618555,0.15652407217123546
MYS_12_01,1,100.25,6.75,1,12,True,38.389612895254146,0.02495977512294838,2285.5372510399416,0.8314947652817984,95.29784833374592,0.04973484799714958
MYS_12_02,1,100.75,6.75,2,12,True,42.26109784226756,0.027476898542061586,2117.8914479250325,0.7705040255123708,282.450885028525,0.147407859455098
MYS_12_33,1,116.25,6.75,33,12,True,705.2061348116001,0.45850388198098113,1426.5699298720879,0.5189963228371525,320.9804731134409,0.16751600712371129
MYS_12_34,1,116.75,6.75,34,12,True,824.3354060027426,0.535958161804137,1389.7479948131017,0.5056002400407936,357.713463682632,0.186686531268615
MYS_12_35,1,117.25,6.75,35,12,True,1053.222998738379,0.6847740109949668,1351.3160605207433,0.4916184280317311,419.0906744809009,0.2187185897349336
MYS_12_36,1,117.75,6.75,36,12,True,1263.3202071344026,0.8213729157516296,1378.4815691699093,0.5015014339760538,436.62028974162297,0.2278670937744713
MYS_13_34,1,116.75,7.25,34,13,True,747.1682214042502,0.4857863723749312,1120.6660370407803,0.4077063031917402,520.6658473315385,0.27172950100250476
MYS_13_35,1,117.25,7.25,35,13,True,784.7336444345796,0.51021028396252,1064.7084543688343,0.38734853521032764,555.1469329613881,0.2897247819302694
