region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight
MYS_08_31,1,115.25,4.75,31,8,True,329.85530215831403,3.971663640595972,268.0711093193635,2.916554056390724,636.001660159265,8.520895767395984,338.9252217157046,3.920914569614531,1610.2743373975848,17.196729606382814
MYS_08_32,1,115.75,4.75,32,8,True,380.2319313231062,4.578229686618067,327.0646384671082,3.5583905346800733,523.6233218012602,7.015295754619403,245.078144496793,2.8352285574592417,1544.0136409943275,16.48910653054161
MYS_08_33,1,116.25,4.75,33,8,True,367.634728638347,4.426551506673991,437.80778407855775,4.763251332140173,421.03723969913904,5.640888473105693,196.9233227666328,2.2781412413746547,1465.3471296823227,15.64899705807972
MYS_08_34,1,116.75,4.75,34,8,True,353.4589950079891,4.2558668292712785,634.8315860202073,6.906826483589489,334.5420593386318,4.482060654874154,214.70008318384237,2.4837947438420818,1375.1331654280714,14.68556796157714
MYS_08_35,1,117.25,4.75,35,8,True,338.0757236414007,4.070642644120007,937.894522981046,10.204083843321591,267.4334154867489,3.5829658958919217,312.0451835529685,3.6099482368921083,1269.9208087400223,13.561965351019014
MYS_08_36,1,117.75,4.75,36,8,True,328.42347477855463,3.954423545601013,1026.6916201817749,11.170176514382137,200.73774459273375,2.6894039833614793,365.7024748678666,4.230691816309487,1031.7335420649863,11.018273307020019
MYS_08_37,1,118.25,4.75,37,8,True,323.726133525063,3.897864626153934,964.2582772696811,10.490915627274124,137.6766384760114,1.8445365154640987,389.4295243966309,4.5051822591285635,721.4356921989969,7.7044850302899555
MYS_08_38,1,118.75,4.75,38,8,True,300.13888320891675,3.613859415841104,890.8915864113428,9.692702345842402,89.28015585123707,1.196139805538804,423.1829593341694,4.895664661562878,557.0049216632835,5.948466546854561
MYS_09_01,1,100.25,5.25,1,9,True,698.9806398863733,8.416163010727713,309.6406783003597,3.368821722763906,0.0009588093462085074,1.2845743984067439e-05,112.80491759181162,1.3050030407029047,1634.3557043224766,17.45390364557711
MYS_09_02,1,100.75,5.25,2,9,True,649.7950875352683,7.823938272676492,294.002476431961,3.1986815640211796,31.752836850994534,0.4254118032627483,228.77749568509262,2.646651705325241,1586.3192025639473,16.940903647506595
MYS_09_03,1,101.25,5.25,3,9,True,533.9407341932217,6.428979574839574,232.02569010307565,2.5243879110105265,114.23479285366822,1.5304720473094802,432.8614389589423,5.007631813433095,1531.5692194279795,16.356207838800557
MYS_09_04,1,101.75,5.25,4,9,True,418.13973520879915,5.034663296757186,250.98576802699077,2.7306693425265207,153.82907910848917,2.060940452183272,967.3101049010054,11.19049288938171,1220.26937095046,13.031718839349978
MYS_09_05,1,102.25,5.25,5,9,True,331.52776660361627,3.9918011559978264,341.9185054872249,3.719997304691975,146.77000267224352,1.9663657705507307,1718.6538363765612,19.882541739030806,706.1926561044736,7.541698873912721
MYS_09_06,1,102.75,5.25,6,9,True,323.62054907237376,3.8965933234675307,356.14653649740234,3.8747951180876337,167.8166440083732,2.2483402500419007,2132.935029575019,24.675224791965896,313.54051167813515,3.3484178905128528
MYS_09_07,1,103.25,5.25,7,9,True,383.7840137119017,4.62099897478676,304.3876114046163,3.3116695231025095,198.7018018475509,2.6621272370779163,2140.6247114107678,24.764184195438023,147.45625744686066,1.5747412283679347
MYS_09_31,1,115.25,5.25,31,9,True,231.06912923454158,2.7822164841374497,325.6548549124594,3.5430524031097463,445.1157038749275,5.963482101917124,401.55590560792706,4.64546838043692,1809.91766238502,19.3287962970044
MYS_09_32,1,115.75,5.25,32,9,True,249.68801966716393,3.006399541604251,377.30185892364375,4.104960321615783,389.07435423135036,5.212662522519272,359.2406870966136,4.155937515966165,1744.5813484366274,18.631045051546383
MYS_09_33,1,116.25,5.25,33,9,True,228.0370358621946,2.745708188157224,505.2390123672699,5.4968881007281505,318.6563496164119,4.2692302721669,299.82465330943296,3.468572936353142,1545.1696871894378,16.501452385759006
MYS_09_34,1,116.75,5.25,34,9,True,213.169014787974,2.5666879379999132,806.0630749742686,8.76978700536593,257.5710702878299,3.450834141014076,322.4794004917734,3.7306582655254927,1354.6472702135964,14.46679132671046
MYS_09_35,1,117.25,5.25,35,9,True,208.8846972619283,2.5151020819241574,1316.2689302964131,14.320713252928611,210.43313881393752,2.8192989958399104,444.63189626011075,5.143800367928839,1175.061087686071,12.5489224578819
MYS_09_36,1,117.75,5.25,36,9,True,238.9442439295175,2.8770377784895635,1437.0835046428115,15.635148955365029,141.736587301348,1.8989300853692341,510.05390448485997,5.900646093140251,906.9251993096259,9.685397738467287
MYS_09_37,1,118.25,5.25,37,9,True,297.45842556358156,3.581585033405906,1237.2603979987778,13.461117991256371,53.74021570399857,0.7199899075994227,530.4110497744915,6.136151220666078,567.8520395945479,6.064307028032424
MYS_09_38,1,118.75,5.25,38,9,True,277.1665446774771,3.3372581270705783,969.7687058946848,10.550867865318393,20.511874882109133,0.2748098925096392,520.9043703066835,6.02617156838381,469.03975775554665,5.009053241077584
MYS_09_39,1,119.25,5.25,39,9,True,186.64211791497772,2.2472875490446595,645.7924145423145,7.0260778604675185,61.41953959224391,0.822874416421973,461.0054650723786,5.33322080759874,606.3209238476771,6.475130814636038
MYS_10_01,1,100.25,5.75,1,10,True,466.4494930103729,5.6163429220082,164.56410233159815,1.7904208380013298,1.756518546597203e-05,2.353313267343461e-07,133.5959567819102,1.5455277442502384,1856.9067996743695,19.83061109317638
MYS_10_02,1,100.75,5.75,2,10,True,453.0381227670195,5.45486165668498,187.90554007640833,2.044370490052478,3.142908597288524,0.042107431853624394,297.24105429393535,3.4386841279291898,1733.2083216858584,18.50958819087554
MYS_10_03,1,101.25,5.75,3,10,True,392.05941754210306,4.720640000074523,175.04116522107202,1.9044089523749383,73.6078263937757,0.9861682062415996,537.8411560112337,6.222107679291229,1601.7012603570938,17.105174469263584
MYS_10_04,1,101.75,5.75,4,10,True,341.264126901859,4.109033008677622,220.6512745285167,2.4006367989743085,90.31828078774555,1.2100481880661518,1081.6945421405549,12.513768874094083,1207.4861116996412,12.895201571627823
MYS_10_05,1,102.25,5.75,5,10,True,332.00771988085074,3.997580092907145,296.3977902175556,3.2247420453443714,36.412023935428046,0.4878337275975274,1744.2660673796024,20.17884122713557,652.046852283945,6.963455324973905
MYS_10_06,1,102.75,5.75,6,10,True,361.4905833719695,4.352572164224921,350.61970334789373,3.8146644024647482,55.712989892984275,0.7464203468419034,2133.2797230115616,24.679212437118267,278.817966585399,2.977602678882372
