target,depth_label,configuration,test_fold,validation_fold,alpha,validation_rmse_mm,validation_r_squared,selected_alpha
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,0.001,4.279849255322555,0.5713789862222153,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,0.01,4.279719610369473,0.5714049533562269,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,0.1,4.2784251570787495,0.5716641817247066,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,1.0,4.265679068956219,0.5742125369636202,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,10.0,4.156931571364133,0.5956455145965884,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,30.0,4.017471022781533,0.6223217110075052,True
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,100.0,4.1457860003067095,0.5978109194410974,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,300.0,5.386628789258888,0.3210299622129469,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,3,4,1000.0,7.382761605144391,-0.27542288093028056,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,0.0,5.30810251503748,-1.739932948349289,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,0.0001,5.3081019440786426,-1.7399323589149884,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,0.001,5.308096805546826,-1.7399270541100185,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,0.01,5.3080454299005595,-1.739874016327526,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,0.1,5.307532639398258,-1.7393446638467984,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,1.0,5.302500115915289,-1.7341523149600508,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,10.0,5.2606384676417814,-1.6911520993406226,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,30.0,5.207589500879278,-1.6371499018612532,True
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,100.0,5.213615535846768,-1.6432566628067464,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,300.0,5.537367603195577,-1.981728128789079,False
SM_0_10cm_mm,0–10 cm,ONLY_C3,4,0,1000.0,6.292023390015833,-2.84983386235661,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,0.0,5.453228570746322,0.1547419279715344,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,0.0001,5.453227007265237,0.15474241265498423,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,0.001,5.453212936137643,0.15474677473710585,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,0.01,5.453072244868787,0.1547903887371872,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,0.1,5.451667324901314,0.15522584927749927,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,1.0,5.437809846294664,0.15951501838770032,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,10.0,5.313587859433896,0.19747668951812913,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,30.0,5.094338363983076,0.26233785254161346,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,100.0,4.652051435523536,0.3848642896237888,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,300.0,4.456931203203271,0.4353832148811062,True
SM_0_10cm_mm,0–10 cm,ONLY_C4,0,1,1000.0,5.044232662138724,0.2767771419736217,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,0.0,3.2133260577698475,0.6616995408899784,True
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,0.0001,3.2133262908435762,0.6616994918137558,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,0.001,3.2133283885180743,0.6616990501252897,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,0.01,3.2133493663457493,0.6616946329967948,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,0.1,3.2135592527251515,0.6616504373619871,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,1.0,3.215668764698408,0.6612060785277105,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,10.0,3.237698732299196,0.6565481453781212,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,30.0,3.290982271549444,0.6451505953051295,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,100.0,3.4899857271545636,0.6009380713555815,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,300.0,3.9534716589523984,0.48790533057762697,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,1,2,1000.0,4.695117831032983,0.2777525994035239,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,0.0,3.189041634956329,0.7064647059394631,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,0.0001,3.189039429356622,0.7064651119681129,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,0.001,3.18901957920041,0.7064687661689317,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,0.01,3.1888211015072785,0.7065053025323726,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,0.1,3.1868387071654083,0.7068701027882718,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,1.0,3.1672488712306914,0.7104628275235757,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,10.0,2.991698024587484,0.7416696346381078,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,30.0,2.701811315853553,0.7893070609251914,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,100.0,2.313982761667219,0.8454531393997987,True
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,300.0,2.746871842985856,0.7822206265252358,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,2,3,1000.0,4.172344185872673,0.497541493509689,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,0.0,3.4907098138716384,0.7148692818179241,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,0.0001,3.4907090212779712,0.7148694113003435,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,0.001,3.490701888373215,0.7148705765691996,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,0.01,3.4906306027025615,0.714882222040673,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,0.1,3.489922073630208,0.7149979568492332,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,1.0,3.4832598593234083,0.7160850483717862,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,10.0,3.4517159640512127,0.7212039500462177,True
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,30.0,3.5289963160657236,0.7085802884469412,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,100.0,4.257761742007551,0.5757916384534703,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,300.0,5.814204022938305,0.20896254303888662,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,3,4,1000.0,7.578839261633188,-0.34407005857959017,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,0.0,3.742633684905473,-0.3621218998675979,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,0.0001,3.742631312160034,-0.3621201727589507,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,0.001,3.742609959608116,-0.36210463040047913,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,0.01,3.742396647514596,-0.361949367034371,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,0.1,3.7402847487226087,-0.36041265784971643,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,1.0,3.72117351337441,-0.34654593594156546,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,10.0,3.65600186379644,-0.29979286385829496,True
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,30.0,3.7822700954715054,-0.3911258133328752,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,100.0,4.401001658656397,-0.8834946711792067,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,300.0,5.379542394305846,-1.81418082864334,False
SM_0_10cm_mm,0–10 cm,ONLY_C4,4,0,1000.0,6.3846542845213845,-2.9640224330956517,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,0.0,3.118738674566815,0.7235351670390495,True
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,0.0001,3.1187415441569364,0.7235346582813744,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,0.001,3.1187673738480135,0.7235300788419818,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,0.01,3.119026003151457,0.7234842234258341,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,0.1,3.1216433961924706,0.7230199412150133,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,1.0,3.1494153290870095,0.718069671079316,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,10.0,3.353766126605751,0.680296440203294,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,30.0,3.511598804027931,0.6494970246748337,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,100.0,3.605281062562833,0.6305461651936823,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,300.0,3.782743037800264,0.5932799284476993,False
SM_0_10cm_mm,0–10 cm,DROP_C1,0,1,1000.0,4.5114837198362885,0.42147688885105594,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,0.0,2.599138897161663,0.778664042946998,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,0.0001,2.5991375742704443,0.7786642682549412,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,0.001,2.599125673010417,0.7786662952104145,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,0.01,2.599007130094324,0.7786864842645544,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,0.1,2.597867073018783,0.7788806004703783,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,1.0,2.5898031158889667,0.7802512094201369,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,10.0,2.5803523267082764,0.7818521111407916,True
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,30.0,2.610954386977913,0.7766471157376861,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,100.0,2.7144460751666215,0.7585899020104108,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,300.0,2.904290617056935,0.7236413013405809,False
SM_0_10cm_mm,0–10 cm,DROP_C1,1,2,1000.0,3.5845634965747797,0.5790160379464784,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,0.0,2.4100873999027446,0.8323492374087501,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,0.0001,2.410087234533045,0.8323492604156796,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,0.001,2.41008574685013,0.8323494673883238,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,0.01,2.4100709337247928,0.8323515282450579,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,0.1,2.4099290838509635,0.8323712622822558,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,1.0,2.409059676474121,0.8324921881417913,True
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,10.0,2.4196162589892487,0.8310209216116379,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,30.0,2.4395416219394437,0.8282264017542095,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,100.0,2.4823391661911116,0.8221465934108296,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,300.0,2.824096446453109,0.7698033508718443,False
SM_0_10cm_mm,0–10 cm,DROP_C1,2,3,1000.0,3.9540739984904025,0.5487371996300312,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,0.0,4.990613968358629,0.41719338880805945,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,0.0001,4.990607625262359,0.4171948703075764,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,0.001,4.990550541978451,0.417208202648211,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,0.01,4.989980161182913,0.4173414121007941,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,0.1,4.984319998414613,0.41866248829828934,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,1.0,4.930987580555313,0.43103659845792763,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,10.0,4.526590746662522,0.5205327184866468,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,30.0,4.002287211157124,0.6251711449755635,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,100.0,3.4633101460007403,0.7193278739506914,True
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,300.0,4.265958670679426,0.5741567171008668,False
SM_0_10cm_mm,0–10 cm,DROP_C1,3,4,1000.0,6.4847010100483455,0.015996988101897425,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,0.0,4.7652981495907465,-1.2082156722547874,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,0.0001,4.765280649071492,-1.2081994529758613,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,0.001,4.765123164040392,-1.208053500349477,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,0.01,4.763550253604466,-1.2065960365800659,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,0.1,4.748010592604944,-1.1922227970826613,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,1.0,4.6081441046079865,-1.0649685178937953,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,10.0,3.8625511329642883,-0.45080757606032384,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,30.0,3.435757693292465,-0.1479061604531069,True
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,100.0,3.6054014592751136,-0.2640626282689742,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,300.0,4.44645250246296,-0.9225987088849326,False
SM_0_10cm_mm,0–10 cm,DROP_C1,4,0,1000.0,5.6976175140345715,-2.1568061499692557,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,0.0,4.830935585471739,0.336647427723632,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,0.0001,4.830933467539931,0.3366480093646744,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,0.001,4.830914406534896,0.3366532440178831,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,0.01,4.830723834214827,0.33670557905270626,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,0.1,4.828821870360673,0.33722778388329555,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,1.0,4.810165336284573,0.3423392359629389,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,10.0,4.651666112208201,0.3849661871708415,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,30.0,4.408037151481585,0.4477033406491806,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,100.0,3.9908320074061208,0.547301748115431,False
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,300.0,3.7454231125100286,0.6012656081177488,True
SM_0_10cm_mm,0–10 cm,DROP_C2,0,1,1000.0,4.309509469094721,0.4721170893489637,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,0.0,3.018988635281276,0.7013820210860853,True
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,0.0001,3.0189886683820117,0.7013820145378825,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,0.001,3.0189889664497724,0.7013819555721769,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,0.01,3.018991963072502,0.7013813627604287,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,0.1,3.019023515939844,0.7013751207275911,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,1.0,3.019490245972595,0.7012827809544488,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,10.0,3.034278378409164,0.6983496453284569,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,30.0,3.089820694725941,0.6872051811958114,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,100.0,3.240785352948804,0.6558929819465049,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,300.0,3.4199263094856707,0.6167991251264431,False
SM_0_10cm_mm,0–10 cm,DROP_C2,1,2,1000.0,3.9731745285691784,0.48278837139821584,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,0.0,3.299929759458947,0.6856964108162564,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,0.0001,3.2999264814900764,0.6856970352397712,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,0.001,3.29989698040322,0.685702654902917,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,0.01,3.29960203218323,0.6857588368383888,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,0.1,3.2966587990301957,0.6863191907861658,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,1.0,3.26783603390738,0.6917802502106316,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,10.0,3.028687516172711,0.7352421268002591,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,30.0,2.6887068115866106,0.7913459380637051,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,100.0,2.2438645211757557,0.8546773822415276,True
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,300.0,2.4271942160121514,0.8299608184626289,False
SM_0_10cm_mm,0–10 cm,DROP_C2,2,3,1000.0,3.725949531378536,0.5993050353882772,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,0.0,5.832116594286191,0.2040809318121386,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,0.0001,5.832108247584596,0.20408320998819862,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,0.001,5.832033129144276,0.20410371291452056,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,0.01,5.831282130190418,0.20430867704325784,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,0.1,5.823790606652326,0.20635183362305265,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,1.0,5.750649464835296,0.22616154921992415,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,10.0,5.15436217681627,0.37832074299304164,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,30.0,4.362826838674178,0.5545976888538047,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,100.0,3.848765422275408,0.6533753865063682,True
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,300.0,5.135036511965185,0.3829738276393164,False
SM_0_10cm_mm,0–10 cm,DROP_C2,3,4,1000.0,7.171655645487054,-0.20352570546281967,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,0.0,5.420470801486289,-1.8571651882531341,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,0.0001,5.420465630051336,-1.8571597364621684,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,0.001,5.42041909174343,-1.8571106754339026,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,0.01,5.419954164355478,-1.8566205686681791,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,0.1,5.415350091884546,-1.8517694198987602,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,1.0,5.373489401845044,-1.8078514308059859,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,10.0,5.184485030649284,-1.61380136884882,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,30.0,5.178206339552329,-1.6074742934184165,True
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,100.0,5.447739378506322,-1.8859843825727198,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,300.0,5.86238649589301,-2.3420290903186647,False
SM_0_10cm_mm,0–10 cm,DROP_C2,4,0,1000.0,6.416616974625091,-3.0038109504085773,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,0.0,3.696032975300191,0.6117123311346782,True
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,0.0001,3.696033378089341,0.6117122465044438,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,0.001,3.696037003255559,0.6117114848184992,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,0.01,3.696073261162008,0.6117038666059647,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,0.1,3.696436387162238,0.6116275654407795,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,1.0,3.7000585635895304,0.6108660521473089,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,10.0,3.7216094842337384,0.6063198444040309,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,30.0,3.730107333333508,0.6045199489451489,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,100.0,3.800632026605866,0.5894239885804822,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,300.0,4.100462388346446,0.5220883808358293,False
SM_0_10cm_mm,0–10 cm,DROP_C3,0,1,1000.0,4.811563536371303,0.3419568478671612,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,0.0,2.78686538548988,0.7455368035621068,True
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,0.0001,2.7868663741406468,0.7455366230185614,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,0.001,2.786875271764804,0.7455349981662717,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,0.01,2.7869642249735764,0.7455187535643626,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,0.1,2.7878514615104235,0.7453566983809083,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,1.0,2.796502025996181,0.7437739555882562,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,10.0,2.867160392375773,0.7306624082528569,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,30.0,2.9774063286749723,0.7095514519643928,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,100.0,3.22399039496392,0.6594503219953938,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,300.0,3.6330601998879373,0.567547727298553,False
SM_0_10cm_mm,0–10 cm,DROP_C3,1,2,1000.0,4.345509843430491,0.3813080411911455,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,0.0,2.8255268711274666,0.7695700993776646,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,0.0001,2.825525117103461,0.7695703854690523,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,0.001,2.825509331408287,0.7695729601985928,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,0.01,2.8253515259959103,0.7695986982969973,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,0.1,2.8237785982433223,0.7698551645947501,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,1.0,2.808536310753767,0.7723330260857568,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,10.0,2.6897684206301222,0.7911811355880476,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,30.0,2.5389362446751766,0.81394406005629,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,100.0,2.435880948386942,0.8287415274497467,True
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,300.0,2.8551547354744877,0.7647122869141383,False
SM_0_10cm_mm,0–10 cm,DROP_C3,2,3,1000.0,4.0780441475722595,0.519997173392582,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,0.0,3.315064925865999,0.7428416733895001,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,0.0001,3.315063202695609,0.7428419407311713,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,0.001,3.315047695360791,0.7428443466139887,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,0.01,3.3148927405762834,0.7428683864295353,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,0.1,3.31335494376741,0.7431069006065469,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,1.0,3.2990569014599957,0.7453192462882878,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,10.0,3.2171449838415005,0.7578091226241612,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,30.0,3.188731535077806,0.7620682342988826,True
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,100.0,3.544783466793558,0.7059670935292477,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,300.0,4.850510986539846,0.4494566778299054,False
SM_0_10cm_mm,0–10 cm,DROP_C3,3,4,1000.0,6.920813363801856,-0.12080688271259055,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,0.0,2.155107436740073,0.5483529452919065,True
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,0.0001,2.155108490785357,0.5483525034980947,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,0.001,2.155117977754593,0.5483485271086426,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,0.01,2.15521290292338,0.5483087389977899,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,0.1,2.156167575266638,0.5479084883683659,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,1.0,2.1661473489575185,0.5437138122760679,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,10.0,2.272770935872576,0.4976890270977927,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,30.0,2.4996628476234326,0.3923909944316394,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,100.0,3.217243262224158,-0.006535580064533475,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,300.0,4.44972737704897,-0.9254317935935876,False
SM_0_10cm_mm,0–10 cm,DROP_C3,4,0,1000.0,5.888850994762865,-2.3722709580335035,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,0.0,2.9564727185057755,0.7515553348062132,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,0.0001,2.9564726446172513,0.7515553472245313,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,0.001,2.956471992223735,0.7515554568711826,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,0.01,2.956466711055812,0.7515563444670628,True
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,0.1,2.956533391849309,0.7515451374361501,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,1.0,2.9655780823320037,0.7500226552790425,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,10.0,3.135832622918576,0.7204962289044021,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,30.0,3.2732329777227656,0.6954660188001154,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,100.0,3.352634289647996,0.6805121924242054,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,300.0,3.5847680980315695,0.6347383673105287,False
SM_0_10cm_mm,0–10 cm,DROP_C4,0,1,1000.0,4.437684199058375,0.44024921637672865,False
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,0.0,2.813849489595156,0.740585216003775,False
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,0.0001,2.813849451236562,0.740585223076496,False
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,0.001,2.8138491063975404,0.7405852866593806,False
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,0.01,2.813845696275243,0.7405859154318049,False
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,0.1,2.813815251733131,0.7405915288883691,False
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,1.0,2.8137547261500684,0.7406026885976584,True
SM_0_10cm_mm,0–10 cm,DROP_C4,1,2,10.0,2.81776315358875,0.7398630961136106,False
