region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight,C6_scaled_loading,C6_raw_weight,C7_scaled_loading,C7_raw_weight
MYS_01_24,1,111.75,1.25,24,1,True,884.8028344018333,9.071744717177939,198.5924449828001,4.247090289389947,181.01300670558422,2.033156314215361,381.23298275220253,10.419976266240615,835.1976200537047,8.614258615723495,562.0662576586448,8.132155417843103,733.9791395426402,13.136344333178538
MYS_01_25,1,112.25,1.25,25,1,True,896.5653345920272,9.192343787176776,211.2226890479275,4.517200196774759,231.69832917284182,2.6024589587482927,381.5648548054962,10.42904709451414,883.8153205673138,9.115703346252172,514.3167586908933,7.44130030701074,808.1295558383536,14.463446628641579
MYS_01_26,1,112.75,1.25,26,1,True,907.8040840035172,9.307572922569745,184.46969058022128,3.945061614090509,283.17261774140115,3.1806233499576533,416.10666634233155,11.373154432259174,967.7508201641865,9.981417140456857,469.9534095925496,6.799437101724962,895.0956491215956,16.019916676811967
MYS_01_27,1,113.25,1.25,27,1,True,915.44803284022,9.38594513136202,143.18801323458817,3.0622132710956267,370.03510365237304,4.156271536309154,431.41076005479187,11.7914505935958,1024.5744908878637,10.56749854604922,432.8960148504955,6.2632787942007155,894.4346290941875,16.008086113484826
MYS_01_28,1,113.75,1.25,28,1,True,1009.5320200183284,10.35057349880057,148.1411828119231,3.1681415626548697,294.5173992255949,3.308049077687253,415.06381956518396,11.34465102578905,1080.84595438152,11.147884466196393,394.2046970427068,5.703480362171038,815.9978257786548,14.604268482661302
MYS_01_29,1,114.25,1.25,29,1,True,1156.898243290808,11.861496277847007,189.6862470893804,4.0566226883097345,117.49327879292085,1.319696335657427,365.98743627063305,10.00328033569182,1154.3983462279755,11.906506509599316,347.37722914688857,5.025965493480725,673.6146946236238,12.055975571701877
MYS_01_30,1,114.75,1.25,30,1,True,1230.7090118906667,12.618266514200606,234.06564820704043,5.005718831177,0.005809829437004182,6.525658912219439e-05,331.1102628158834,9.050006783628074,1126.7218387179453,11.621050004998544,297.37790950527864,4.3025592534304185,539.787899592154,9.660819134920112
MYS_02_06,1,102.75,1.75,6,2,True,561.6193148728067,5.758194769128242,208.3711264995803,4.456216791239255,126.76252306529229,1.4238094204758516,290.58752983457106,7.942427075124899,495.6653656739397,5.112310600810759,670.4662097967433,9.700520794811064,80.42192187309956,1.4393461622346895
MYS_02_07,1,103.25,1.75,7,2,True,478.23189623847145,4.903236641664122,271.29363479455515,5.801875101588328,123.94059972556029,1.3921132934359883,273.9951925081157,7.488920246059426,457.0683292282934,4.7142193637668575,840.6457333058534,12.162732883249676,63.023412755361754,1.1279574669143198
MYS_02_08,1,103.75,1.75,8,2,True,454.1616345375067,4.656448022847775,357.8079824281471,7.652067568675168,142.7761187075635,1.603675738846723,232.65653001711448,6.359039303112931,377.7990396045808,3.8966330288591515,915.8492067436787,13.250800927941746,38.21655172431071,0.6839782708131157
MYS_02_09,1,104.25,1.75,9,2,True,486.92220050363494,4.992336968587762,438.84820971016956,9.385190711246082,169.24728340830396,1.9010025256642191,182.3422835651724,4.983834959306746,297.73870679739775,3.0708878457998168,891.2549737264694,12.894963653326231,19.379573130385783,0.3468446607752302
MYS_02_20,1,109.75,1.75,20,2,True,127.22823243350298,1.3044511167674964,517.5284294809062,11.06784282514852,349.22808004270206,3.922564952445611,31.648808750610065,0.8650349024247428,665.7596588819118,6.86666932450774,1085.3170827384113,15.702716671223925,531.9720109595332,9.520934771977783
MYS_02_21,1,110.25,1.75,21,2,True,296.44437743310795,3.039397717045026,446.0276815667197,9.538730616591138,297.99704314266546,3.347132788465672,96.6659112938619,2.6421021973622567,742.1697653676009,7.654765940588102,982.0982920603881,14.20931400490468,629.6695670831679,11.269470484518347
MYS_02_22,1,110.75,1.75,22,2,True,512.4379094595549,5.253945531451829,338.71825734931167,7.243815452052768,228.55405840662516,2.5671421929628706,206.76129756319548,5.651262904463802,807.3801532828917,8.327348252182624,843.3647291827449,12.202072190226515,701.2320689919592,12.550255749074243
MYS_02_23,1,111.25,1.75,23,2,True,588.3736831069147,6.032503111340192,287.6150259138493,6.150923736032066,191.29687363164558,2.1486657428238805,265.24121901918363,7.24965397027326,825.9749770203382,8.519135940200531,784.7231969822014,11.353627638899452,702.5374021182621,12.57361786455249
MYS_02_24,1,111.75,1.75,24,2,True,717.2427754781298,7.353777707749492,245.87606340432222,5.258295910342238,182.41624509972425,2.0489176291248223,322.9257765131842,8.826305905467358,854.3906230809993,8.812215946682901,686.1020089977732,9.926744567279869,760.8401135841294,13.61708688446337
MYS_02_25,1,112.25,1.75,25,2,True,803.4683180982352,8.237834675399867,240.85242992532287,5.150860680527931,229.404399417411,2.5766933088013446,351.69099122452724,9.612525535315946,907.8209640551848,9.363298425879053,584.1689950743744,8.451944932647336,851.5470037095021,15.24050760296114
MYS_02_26,1,112.75,1.75,26,2,True,853.956756301739,8.75548471532186,225.75826379852535,4.828057431949604,291.4894790327787,3.274039173255482,370.19661308099177,10.11832684123737,957.9905233180518,9.88074908396332,512.8804306485445,7.420519050864815,891.6908272119158,15.958979096179124
MYS_02_27,1,113.25,1.75,27,2,True,866.3553308048962,8.882605355510126,200.11679111955007,4.279689896467752,369.62854390918073,4.151705016344533,377.72565764772236,10.324112985779312,1004.770385052995,10.363238278516672,474.15943131124897,6.86029117691846,878.3656048613531,15.720491788185285
MYS_02_28,1,113.75,1.75,28,2,True,975.3499814091632,10.000110416949456,203.42106713156886,4.350355014495402,308.479403914499,3.4648717199326304,356.9870246315032,9.757278337152549,1050.196285521412,10.831762667345625,418.4903537819335,6.05485305593577,787.7788192868566,14.099220633144146
MYS_02_29,1,114.25,1.75,29,2,True,1160.8445376517134,11.901957015119818,229.62793870889317,4.910814148784137,137.00758613980253,1.538883000317297,313.8820092212336,8.579118896989707,1094.5585995124295,11.289317186581421,349.42009991595876,5.055522404905814,636.011890177862,11.382981803240686
MYS_02_30,1,114.75,1.75,30,2,True,1244.4236595145715,12.758880645725428,257.4479113476724,5.505770999511699,85.09444080942987,0.9557893257787661,279.44997927322686,7.638012143144329,997.7981122974611,10.291326003848468,297.3423230097876,4.302044376566408,517.403390091096,9.26019381916736
MYS_03_04,1,101.75,2.25,4,3,True,619.1879820183276,6.348437286157945,405.14845562017774,8.664489083533963,270.8883563108432,3.0426452888913893,186.04647741197437,5.085079116332684,583.0341119033681,6.013435025594703,255.30913225841152,3.6938946517956484,108.00301650563782,1.93297702537444
MYS_03_05,1,102.25,2.25,5,3,True,567.1495425561682,5.814895326383171,178.35219042041697,3.8142329940677455,196.4529677922791,2.2065795115091977,342.2902605873514,9.355581895713904,515.8395628019517,5.320388003394961,505.8645146313262,7.319010521090725,84.38914091789201,1.510349209337651
MYS_03_06,1,102.75,2.25,6,3,True,492.6243106567334,5.050799809852402,102.45142959410616,2.191022280837176,169.35360375382777,1.902196726488599,403.08564282019887,11.017259842333377,465.985488631828,4.806191270026287,711.9324153622171,10.30046719552786,68.80841518501347,1.2314941749623618
MYS_03_07,1,103.25,2.25,7,3,True,336.35933109940845,3.4486394780114207,142.99680871605088,3.0581241787132982,214.8555250600182,2.4132788873582993,422.0144630870668,11.534628136400684,412.70235530881587,4.256627095895873,932.6705456327653,13.494177469974517,51.131644269728085,0.9151253070588423
MYS_03_08,1,103.75,2.25,8,3,True,289.14492627566426,2.9645575889382876,239.92165041261848,5.130955066141078,253.83593465076166,2.851110772108027,362.5997550001129,9.91068719702482,344.50670439611633,3.553254673220843,1011.0094883326179,14.627610492548182,28.904597543415935,0.517318171166089
MYS_03_09,1,104.25,2.25,9,3,True,323.93011200048187,3.321204643588042,323.8161107741526,6.925118726122911,276.2214907914961,3.102547592274125,285.27988823798904,7.79735699470627,297.21640079037087,3.065500762655607,968.7863428361297,14.01671244142166,13.463892737020654,0.2409691522959284
MYS_03_23,1,111.25,2.25,23,3,True,355.3509376420209,3.6433574418616836,355.11784998067856,7.594536500986234,215.2596609728942,2.417818182616797,185.33761012562215,5.065704139261234,845.4878324030102,8.720392239981104,917.8934226182184,13.280377300785455,675.6705373644754,12.092769884624069
